no, groupNo, randomSeed, numberOfWorkers,maxSolverExecutionTimeInSeconds, processCount, processExecutionTimeMin(ms), processExecutionTimeMax(ms), computerCount, conflictPercentage, timeWeight, solverWallTime(ms), makespan(ms), parallelTimeSum(ms), serialTimeHorizon(ms), solverStatus, speedupFactor, currentTimestamp
41,14,2,-1,-1,200,5,10,3,25,100,0.273300,657,657.273300,1507,possible,2.292806,2025-02-05 10:39:33
42,14,3,-1,-1,200,5,10,3,25,100,0.169900,638,638.169900,1498,possible,2.347337,2025-02-05 10:39:33
43,15,1,-1,-1,200,5,10,3,35,100,0.267000,712,712.267000,1511,possible,2.121395,2025-02-05 10:39:33
44,15,2,-1,-1,200,5,10,3,35,100,0.258800,736,736.258800,1507,possible,2.046835,2025-02-05 10:39:33
45,15,3,-1,-1,200,5,10,3,35,100,0.234600,711,711.234600,1498,possible,2.106197,2025-02-05 10:39:33
46,16,1,-1,-1,200,5,10,3,45,100,0.194300,792,792.194300,1511,possible,1.907360,2025-02-05 10:39:33
47,16,2,-1,-1,200,5,10,3,45,100,0.191600,753,753.191600,1507,possible,2.000819,2025-02-05 10:39:33
48,16,3,-1,-1,200,5,10,3,45,100,0.204200,808,808.204200,1498,possible,1.853492,2025-02-05 10:39:33
1,1,1,-1,-1,50,5,10,3,15,100,3.453800,149,152.453800,376,possible,2.466321,2025-02-05 10:40:33
2,1,2,-1,-1,50,5,10,3,15,100,0.221400,140,140.221400,358,possible,2.553105,2025-02-05 10:40:33
3,1,3,-1,-1,50,5,10,3,15,100,0.244900,166,166.244900,374,possible,2.249693,2025-02-05 10:40:33
4,2,1,-1,-1,50,5,10,3,25,100,0.261800,156,156.261800,376,possible,2.406218,2025-02-05 10:40:33
5,2,2,-1,-1,50,5,10,3,25,100,0.235300,152,152.235300,358,possible,2.351623,2025-02-05 10:40:33
6,2,3,-1,-1,50,5,10,3,25,100,0.154800,166,166.154800,374,possible,2.250913,2025-02-05 10:40:33
7,3,1,-1,-1,50,5,10,3,35,100,0.149500,175,175.149500,376,possible,2.146738,2025-02-05 10:40:33
8,3,2,-1,-1,50,5,10,3,35,100,0.130900,152,152.130900,358,possible,2.353237,2025-02-05 10:40:33
9,3,3,-1,-1,50,5,10,3,35,100,0.123200,172,172.123200,374,possible,2.172862,2025-02-05 10:40:33
10,4,1,-1,-1,50,5,10,3,45,100,0.095800,191,191.095800,376,possible,1.967599,2025-02-05 10:40:33
11,4,2,-1,-1,50,5,10,3,45,100,0.129700,171,171.129700,358,possible,2.091981,2025-02-05 10:40:33
12,4,3,-1,-1,50,5,10,3,45,100,0.163800,170,170.163800,374,possible,2.197882,2025-02-05 10:40:33
13,5,1,-1,-1,100,5,10,3,15,100,0.302900,285,285.302900,742,possible,2.600745,2025-02-05 10:40:33
14,5,2,-1,-1,100,5,10,3,15,100,0.242500,289,289.242500,752,possible,2.599895,2025-02-05 10:40:33
15,5,3,-1,-1,100,5,10,3,15,100,0.236700,292,292.236700,764,possible,2.614319,2025-02-05 10:40:33
16,6,1,-1,-1,100,5,10,3,25,100,0.515800,329,329.515800,742,possible,2.251789,2025-02-05 10:40:33
17,6,2,-1,-1,100,5,10,3,25,100,0.284200,318,318.284200,752,possible,2.362668,2025-02-05 10:40:33
18,6,3,-1,-1,100,5,10,3,25,100,0.346700,336,336.346700,764,possible,2.271466,2025-02-05 10:40:33
19,7,1,-1,-1,100,5,10,3,35,100,0.186400,339,339.186400,742,possible,2.187588,2025-02-05 10:40:33
20,7,2,-1,-1,100,5,10,3,35,100,0.252700,359,359.252700,752,possible,2.093234,2025-02-05 10:40:33
21,7,3,-1,-1,100,5,10,3,35,100,0.124500,363,363.124500,764,possible,2.103962,2025-02-05 10:40:33
22,8,1,-1,-1,100,5,10,3,45,100,0.201600,351,351.201600,742,possible,2.112747,2025-02-05 10:40:33
23,8,2,-1,-1,100,5,10,3,45,100,0.212000,373,373.212000,752,possible,2.014941,2025-02-05 10:40:33
24,8,3,-1,-1,100,5,10,3,45,100,0.192500,359,359.192500,764,possible,2.126993,2025-02-05 10:40:33
25,9,1,-1,-1,150,5,10,3,15,100,0.236300,432,432.236300,1124,possible,2.600429,2025-02-05 10:40:33
26,9,2,-1,-1,150,5,10,3,15,100,0.229900,433,433.229900,1128,possible,2.603698,2025-02-05 10:40:33
27,9,3,-1,-1,150,5,10,3,15,100,0.154200,441,441.154200,1139,possible,2.581864,2025-02-05 10:40:33
28,10,1,-1,-1,150,5,10,3,25,100,0.185300,484,484.185300,1124,possible,2.321425,2025-02-05 10:40:33
29,10,2,-1,-1,150,5,10,3,25,100,0.273100,479,479.273100,1128,possible,2.353564,2025-02-05 10:40:33
30,10,3,-1,-1,150,5,10,3,25,100,0.176500,483,483.176500,1139,possible,2.357317,2025-02-05 10:40:33
31,11,1,-1,-1,150,5,10,3,35,100,0.188800,489,489.188800,1124,possible,2.297681,2025-02-05 10:40:33
32,11,2,-1,-1,150,5,10,3,35,100,0.269600,551,551.269600,1128,possible,2.046186,2025-02-05 10:40:33
33,11,3,-1,-1,150,5,10,3,35,100,0.181000,507,507.181000,1139,possible,2.245747,2025-02-05 10:40:33
34,12,1,-1,-1,150,5,10,3,45,100,0.320300,538,538.320300,1124,possible,2.087976,2025-02-05 10:40:33
35,12,2,-1,-1,150,5,10,3,45,100,0.204200,583,583.204200,1128,possible,1.934142,2025-02-05 10:40:33
36,12,3,-1,-1,150,5,10,3,45,100,0.299000,532,532.299000,1139,possible,2.139775,2025-02-05 10:40:33
37,13,1,-1,-1,200,5,10,3,15,100,0.273000,583,583.273000,1511,possible,2.590554,2025-02-05 10:40:33
38,13,2,-1,-1,200,5,10,3,15,100,0.191700,592,592.191700,1507,possible,2.544784,2025-02-05 10:40:33
39,13,3,-1,-1,200,5,10,3,15,100,0.177800,592,592.177800,1498,possible,2.529646,2025-02-05 10:40:33
40,14,1,-1,-1,200,5,10,3,25,100,0.217800,663,663.217800,1511,possible,2.278286,2025-02-05 10:40:33
41,14,2,-1,-1,200,5,10,3,25,100,0.336200,640,640.336200,1507,possible,2.353451,2025-02-05 10:40:33
42,14,3,-1,-1,200,5,10,3,25,100,0.340600,638,638.340600,1498,possible,2.346710,2025-02-05 10:40:33
43,15,1,-1,-1,200,5,10,3,35,100,0.409500,707,707.409500,1511,possible,2.135962,2025-02-05 10:40:33
44,15,2,-1,-1,200,5,10,3,35,100,0.366900,681,681.366900,1507,possible,2.211731,2025-02-05 10:40:33
45,15,3,-1,-1,200,5,10,3,35,100,0.378600,732,732.378600,1498,possible,2.045390,2025-02-05 10:40:33
46,16,1,-1,-1,200,5,10,3,45,100,0.274600,736,736.274600,1511,possible,2.052223,2025-02-05 10:40:33
47,16,2,-1,-1,200,5,10,3,45,100,0.378000,770,770.378000,1507,possible,1.956183,2025-02-05 10:40:33
48,16,3,-1,-1,200,5,10,3,45,100,0.431500,737,737.431500,1498,possible,2.031375,2025-02-05 10:40:33
1,1,1,-1,-1,50,5,10,3,15,100,5.334500,129,134.334500,376,possible,2.798983,2025-02-05 13:16:48
2,1,2,-1,-1,50,5,10,3,15,100,0.304600,124,124.304600,358,possible,2.880022,2025-02-05 13:16:48
3,1,3,-1,-1,50,5,10,3,15,100,0.216300,126,126.216300,374,possible,2.963167,2025-02-05 13:16:48
4,2,1,-1,-1,50,5,10,3,25,100,1.059900,127,128.059900,376,possible,2.936126,2025-02-05 13:16:48
5,2,2,-1,-1,50,5,10,3,25,100,0.220500,123,123.220500,358,possible,2.905361,2025-02-05 13:16:48
6,2,3,-1,-1,50,5,10,3,25,100,0.195500,127,127.195500,374,possible,2.940356,2025-02-05 13:16:48
7,3,1,-1,-1,50,5,10,3,35,100,0.130300,137,137.130300,376,possible,2.741918,2025-02-05 13:16:48
8,3,2,-1,-1,50,5,10,3,35,100,0.122800,130,130.122800,358,possible,2.751247,2025-02-05 13:16:48
9,3,3,-1,-1,50,5,10,3,35,100,0.125300,129,129.125300,374,possible,2.896411,2025-02-05 13:16:48
10,4,1,-1,-1,50,5,10,3,45,100,0.241700,129,129.241700,376,possible,2.909278,2025-02-05 13:16:48
11,4,2,-1,-1,50,5,10,3,45,100,0.145600,123,123.145600,358,possible,2.907128,2025-02-05 13:16:48
12,4,3,-1,-1,50,5,10,3,45,100,0.231500,133,133.231500,374,possible,2.807144,2025-02-05 13:16:48
13,5,1,-1,-1,100,5,10,3,15,100,0.198700,252,252.198700,742,possible,2.942125,2025-02-05 13:16:48
14,5,2,-1,-1,100,5,10,3,15,100,0.254800,254,254.254800,752,possible,2.957663,2025-02-05 13:16:48
15,5,3,-1,-1,100,5,10,3,15,100,0.242400,256,256.242400,764,possible,2.981552,2025-02-05 13:16:48
16,6,1,-1,-1,100,5,10,3,25,100,0.294700,255,255.294700,742,possible,2.906445,2025-02-05 13:16:48
17,6,2,-1,-1,100,5,10,3,25,100,0.205200,255,255.205200,752,possible,2.946648,2025-02-05 13:16:48
18,6,3,-1,-1,100,5,10,3,25,100,0.327600,266,266.327600,764,possible,2.868647,2025-02-05 13:16:48
19,7,1,-1,-1,100,5,10,3,35,100,0.194200,257,257.194200,742,possible,2.884980,2025-02-05 13:16:48
20,7,2,-1,-1,100,5,10,3,35,100,0.274200,256,256.274200,752,possible,2.934357,2025-02-05 13:16:48
21,7,3,-1,-1,100,5,10,3,35,100,0.185700,258,258.185700,764,possible,2.959110,2025-02-05 13:16:48
22,8,1,-1,-1,100,5,10,3,45,100,0.252500,257,257.252500,742,possible,2.884326,2025-02-05 13:16:48
23,8,2,-1,-1,100,5,10,3,45,100,0.281400,278,278.281400,752,possible,2.702301,2025-02-05 13:16:48
24,8,3,-1,-1,100,5,10,3,45,100,0.247800,269,269.247800,764,possible,2.837535,2025-02-05 13:16:48
25,9,1,-1,-1,150,5,10,3,15,100,0.267100,377,377.267100,1124,possible,2.979322,2025-02-05 13:16:48
26,9,2,-1,-1,150,5,10,3,15,100,0.326500,379,379.326500,1128,possible,2.973692,2025-02-05 13:16:48
27,9,3,-1,-1,150,5,10,3,15,100,0.226400,386,386.226400,1139,possible,2.949048,2025-02-05 13:16:48
28,10,1,-1,-1,150,5,10,3,25,100,0.265200,385,385.265200,1124,possible,2.917471,2025-02-05 13:16:48
29,10,2,-1,-1,150,5,10,3,25,100,0.293500,383,383.293500,1128,possible,2.942915,2025-02-05 13:16:48
30,10,3,-1,-1,150,5,10,3,25,100,0.259900,385,385.259900,1139,possible,2.956446,2025-02-05 13:16:48
31,11,1,-1,-1,150,5,10,3,35,100,0.291100,383,383.291100,1124,possible,2.932497,2025-02-05 13:16:48
32,11,2,-1,-1,150,5,10,3,35,100,0.303500,383,383.303500,1128,possible,2.942838,2025-02-05 13:16:48
33,11,3,-1,-1,150,5,10,3,35,100,0.309700,386,386.309700,1139,possible,2.948412,2025-02-05 13:16:48
34,12,1,-1,-1,150,5,10,3,45,100,0.584000,389,389.584000,1124,possible,2.885129,2025-02-05 13:16:48
35,12,2,-1,-1,150,5,10,3,45,100,0.429700,386,386.429700,1128,possible,2.919030,2025-02-05 13:16:48
36,12,3,-1,-1,150,5,10,3,45,100,0.549100,401,401.549100,1139,possible,2.836515,2025-02-05 13:16:48
37,13,1,-1,-1,200,5,10,3,15,100,0.354600,508,508.354600,1511,possible,2.972335,2025-02-05 13:16:48
38,13,2,-1,-1,200,5,10,3,15,100,0.476600,505,505.476600,1507,possible,2.981345,2025-02-05 13:16:48
39,13,3,-1,-1,200,5,10,3,15,100,0.284300,501,501.284300,1498,possible,2.988324,2025-02-05 13:16:48
40,14,1,-1,-1,200,5,10,3,25,100,0.355900,510,510.355900,1511,possible,2.960679,2025-02-05 13:16:48
41,14,2,-1,-1,200,5,10,3,25,100,0.353900,508,508.353900,1507,possible,2.964470,2025-02-05 13:16:48
42,14,3,-1,-1,200,5,10,3,25,100,0.353600,503,503.353600,1498,possible,2.976039,2025-02-05 13:16:48
43,15,1,-1,-1,200,5,10,3,35,100,0.485700,508,508.485700,1511,possible,2.971568,2025-02-05 13:16:48
44,15,2,-1,-1,200,5,10,3,35,100,0.652400,513,513.652400,1507,possible,2.933891,2025-02-05 13:16:48
45,15,3,-1,-1,200,5,10,3,35,100,0.535800,504,504.535800,1498,possible,2.969066,2025-02-05 13:16:48
46,16,1,-1,-1,200,5,10,3,45,100,0.463100,520,520.463100,1511,possible,2.903184,2025-02-05 13:16:48
47,16,2,-1,-1,200,5,10,3,45,100,0.620900,519,519.620900,1507,possible,2.900191,2025-02-05 13:16:48
48,16,3,-1,-1,200,5,10,3,45,100,0.574100,518,518.574100,1498,possible,2.888690,2025-02-05 13:16:48
1,1,1,-1,-1,50,5,10,3,15,100,3.287200,129,132.287200,376,possible,2.842301,2025-02-05 14:19:38
2,1,2,-1,-1,50,5,10,3,15,100,0.166100,128,128.166100,358,possible,2.793250,2025-02-05 14:19:38
3,1,3,-1,-1,50,5,10,3,15,100,0.102000,131,131.102000,374,possible,2.852741,2025-02-05 14:19:38
4,2,1,-1,-1,50,5,10,3,25,100,0.153200,136,136.153200,376,possible,2.761595,2025-02-05 14:19:38
5,2,2,-1,-1,50,5,10,3,25,100,0.082800,122,122.082800,358,possible,2.932436,2025-02-05 14:19:38
6,2,3,-1,-1,50,5,10,3,25,100,0.065100,125,125.065100,374,possible,2.990443,2025-02-05 14:19:38
7,3,1,-1,-1,50,5,10,3,35,100,0.077800,133,133.077800,376,possible,2.825415,2025-02-05 14:19:38
8,3,2,-1,-1,50,5,10,3,35,100,0.108400,123,123.108400,358,possible,2.908006,2025-02-05 14:19:38
9,3,3,-1,-1,50,5,10,3,35,100,0.100400,133,133.100400,374,possible,2.809909,2025-02-05 14:19:38
10,4,1,-1,-1,50,5,10,3,45,100,0.162900,144,144.162900,376,possible,2.608161,2025-02-05 14:19:38
11,4,2,-1,-1,50,5,10,3,45,100,0.105800,128,128.105800,358,possible,2.794565,2025-02-05 14:19:38
12,4,3,-1,-1,50,5,10,3,45,100,0.178600,147,147.178600,374,possible,2.541130,2025-02-05 14:19:38
13,5,1,-1,-1,100,5,10,3,15,100,0.107400,250,250.107400,742,possible,2.966725,2025-02-05 14:19:38
14,5,2,-1,-1,100,5,10,3,15,100,0.103600,252,252.103600,752,possible,2.982901,2025-02-05 14:19:38
15,5,3,-1,-1,100,5,10,3,15,100,0.109700,258,258.109700,764,possible,2.959982,2025-02-05 14:19:38
16,6,1,-1,-1,100,5,10,3,25,100,0.089900,253,253.089900,742,possible,2.931765,2025-02-05 14:19:38
17,6,2,-1,-1,100,5,10,3,25,100,0.152300,259,259.152300,752,possible,2.901769,2025-02-05 14:19:38
18,6,3,-1,-1,100,5,10,3,25,100,0.093100,264,264.093100,764,possible,2.892919,2025-02-05 14:19:39
19,7,1,-1,-1,100,5,10,3,35,100,0.106700,256,256.106700,742,possible,2.897230,2025-02-05 14:19:39
20,7,2,-1,-1,100,5,10,3,35,100,0.116700,266,266.116700,752,possible,2.825828,2025-02-05 14:19:39
21,7,3,-1,-1,100,5,10,3,35,100,0.147700,267,267.147700,764,possible,2.859841,2025-02-05 14:19:39
22,8,1,-1,-1,100,5,10,3,45,100,0.191400,261,261.191400,742,possible,2.840829,2025-02-05 14:19:39
23,8,2,-1,-1,100,5,10,3,45,100,0.136400,262,262.136400,752,possible,2.868736,2025-02-05 14:19:39
24,8,3,-1,-1,100,5,10,3,45,100,0.228300,271,271.228300,764,possible,2.816815,2025-02-05 14:19:39
25,9,1,-1,-1,150,5,10,3,15,100,0.349300,376,376.349300,1124,possible,2.986587,2025-02-05 14:19:39
26,9,2,-1,-1,150,5,10,3,15,100,0.152400,377,377.152400,1128,possible,2.990833,2025-02-05 14:19:39
27,9,3,-1,-1,150,5,10,3,15,100,0.114200,381,381.114200,1139,possible,2.988606,2025-02-05 14:19:39
28,10,1,-1,-1,150,5,10,3,25,100,0.137900,378,378.137900,1124,possible,2.972461,2025-02-05 14:19:39
29,10,2,-1,-1,150,5,10,3,25,100,0.146600,377,377.146600,1128,possible,2.990879,2025-02-05 14:19:39
30,10,3,-1,-1,150,5,10,3,25,100,0.136800,383,383.136800,1139,possible,2.972829,2025-02-05 14:19:39
31,11,1,-1,-1,150,5,10,3,35,100,0.187000,378,378.187000,1124,possible,2.972075,2025-02-05 14:19:39
32,11,2,-1,-1,150,5,10,3,35,100,0.187700,385,385.187700,1128,possible,2.928442,2025-02-05 14:19:39
33,11,3,-1,-1,150,5,10,3,35,100,0.165900,388,388.165900,1139,possible,2.934312,2025-02-05 14:19:39
34,12,1,-1,-1,150,5,10,3,45,100,0.376400,392,392.376400,1124,possible,2.864596,2025-02-05 14:19:39
35,12,2,-1,-1,150,5,10,3,45,100,0.344900,388,388.344900,1128,possible,2.904635,2025-02-05 14:19:39
36,12,3,-1,-1,150,5,10,3,45,100,0.336700,400,400.336700,1139,possible,2.845105,2025-02-05 14:19:39
37,13,1,-1,-1,200,5,10,3,15,100,0.153300,505,505.153300,1511,possible,2.991171,2025-02-05 14:19:39
38,13,2,-1,-1,200,5,10,3,15,100,0.216900,507,507.216900,1507,possible,2.971116,2025-02-05 14:19:39
39,13,3,-1,-1,200,5,10,3,15,100,0.217400,503,503.217400,1498,possible,2.976845,2025-02-05 14:19:39
40,14,1,-1,-1,200,5,10,3,25,100,0.269100,507,507.269100,1511,possible,2.978695,2025-02-05 14:19:39
41,14,2,-1,-1,200,5,10,3,25,100,0.206300,504,504.206300,1507,possible,2.988856,2025-02-05 14:19:39
42,14,3,-1,-1,200,5,10,3,25,100,0.288300,502,502.288300,1498,possible,2.982351,2025-02-05 14:19:39
43,15,1,-1,-1,200,5,10,3,35,100,0.255100,514,514.255100,1511,possible,2.938230,2025-02-05 14:19:39
44,15,2,-1,-1,200,5,10,3,35,100,0.254400,507,507.254400,1507,possible,2.970896,2025-02-05 14:19:39
45,15,3,-1,-1,200,5,10,3,35,100,0.253100,511,511.253100,1498,possible,2.930056,2025-02-05 14:19:39
46,16,1,-1,-1,200,5,10,3,45,100,0.375700,530,530.375700,1511,possible,2.848924,2025-02-05 14:19:39
47,16,2,-1,-1,200,5,10,3,45,100,0.468700,523,523.468700,1507,possible,2.878873,2025-02-05 14:19:39
48,16,3,-1,-1,200,5,10,3,45,100,0.353900,521,521.353900,1498,possible,2.873288,2025-02-05 14:19:39
49,1,1,-1,-1,50,5,10,3,15,100,1.243700,133,134.243700,376,possible,2.800876,2025-02-05 14:19:39
50,1,2,-1,-1,50,5,10,3,15,100,0.103900,121,121.103900,358,possible,2.956139,2025-02-05 14:19:39
51,1,3,-1,-1,50,5,10,3,15,100,0.107600,128,128.107600,374,possible,2.919421,2025-02-05 14:19:39
52,2,1,-1,-1,50,5,10,3,25,100,0.106200,132,132.106200,376,possible,2.846195,2025-02-05 14:19:39
53,2,2,-1,-1,50,5,10,3,25,100,0.158000,127,127.158000,358,possible,2.815395,2025-02-05 14:19:39
54,2,3,-1,-1,50,5,10,3,25,100,0.143800,132,132.143800,374,possible,2.830250,2025-02-05 14:19:39
55,3,1,-1,-1,50,5,10,3,35,100,0.078900,131,131.078900,376,possible,2.868501,2025-02-05 14:19:39
56,3,2,-1,-1,50,5,10,3,35,100,0.076600,125,125.076600,358,possible,2.862246,2025-02-05 14:19:39
57,3,3,-1,-1,50,5,10,3,35,100,0.062500,138,138.062500,374,possible,2.708918,2025-02-05 14:19:39
58,4,1,-1,-1,50,5,10,3,45,100,0.069900,140,140.069900,376,possible,2.684374,2025-02-05 14:19:39
59,4,2,-1,-1,50,5,10,3,45,100,0.071700,124,124.071700,358,possible,2.885428,2025-02-05 14:19:39
60,4,3,-1,-1,50,5,10,3,45,100,0.068700,144,144.068700,374,possible,2.595984,2025-02-05 14:19:39
61,5,1,-1,-1,100,5,10,3,15,100,0.120900,252,252.120900,742,possible,2.943032,2025-02-05 14:19:39
62,5,2,-1,-1,100,5,10,3,15,100,0.093600,253,253.093600,752,possible,2.971233,2025-02-05 14:19:39
63,5,3,-1,-1,100,5,10,3,15,100,0.091000,256,256.091000,764,possible,2.983315,2025-02-05 14:19:39
64,6,1,-1,-1,100,5,10,3,25,100,0.103200,250,250.103200,742,possible,2.966775,2025-02-05 14:19:39
65,6,2,-1,-1,100,5,10,3,25,100,0.099700,256,256.099700,752,possible,2.936356,2025-02-05 14:19:39
66,6,3,-1,-1,100,5,10,3,25,100,0.133900,264,264.133900,764,possible,2.892472,2025-02-05 14:19:39
67,7,1,-1,-1,100,5,10,3,35,100,0.114300,250,250.114300,742,possible,2.966644,2025-02-05 14:19:39
68,7,2,-1,-1,100,5,10,3,35,100,0.163500,264,264.163500,752,possible,2.846722,2025-02-05 14:19:39
69,7,3,-1,-1,100,5,10,3,35,100,0.111700,259,259.111700,764,possible,2.948535,2025-02-05 14:19:39
70,8,1,-1,-1,100,5,10,3,45,100,0.184600,268,268.184600,742,possible,2.766751,2025-02-05 14:19:39
71,8,2,-1,-1,100,5,10,3,45,100,0.148800,268,268.148800,752,possible,2.804413,2025-02-05 14:19:39
72,8,3,-1,-1,100,5,10,3,45,100,0.185300,276,276.185300,764,possible,2.766259,2025-02-05 14:19:39
73,9,1,-1,-1,150,5,10,3,15,100,0.219800,376,376.219800,1124,possible,2.987615,2025-02-05 14:19:39
74,9,2,-1,-1,150,5,10,3,15,100,0.138400,377,377.138400,1128,possible,2.990944,2025-02-05 14:19:39
75,9,3,-1,-1,150,5,10,3,15,100,0.139100,387,387.139100,1139,possible,2.942095,2025-02-05 14:19:39
76,10,1,-1,-1,150,5,10,3,25,100,0.219600,382,382.219600,1124,possible,2.940718,2025-02-05 14:19:39
77,10,2,-1,-1,150,5,10,3,25,100,0.166900,378,378.166900,1128,possible,2.982810,2025-02-05 14:19:39
78,10,3,-1,-1,150,5,10,3,25,100,0.174400,387,387.174400,1139,possible,2.941827,2025-02-05 14:19:39
79,11,1,-1,-1,150,5,10,3,35,100,0.163900,379,379.163900,1124,possible,2.964417,2025-02-05 14:19:39
80,11,2,-1,-1,150,5,10,3,35,100,0.149800,380,380.149800,1128,possible,2.967251,2025-02-05 14:19:39
81,11,3,-1,-1,150,5,10,3,35,100,0.167600,394,394.167600,1139,possible,2.889634,2025-02-05 14:19:39
82,12,1,-1,-1,150,5,10,3,45,100,0.218700,387,387.218700,1124,possible,2.902752,2025-02-05 14:19:39
83,12,2,-1,-1,150,5,10,3,45,100,0.478400,407,407.478400,1128,possible,2.768245,2025-02-05 14:19:39
84,12,3,-1,-1,150,5,10,3,45,100,0.217700,401,401.217700,1139,possible,2.838858,2025-02-05 14:19:39
85,13,1,-1,-1,200,5,10,3,15,100,0.138000,507,507.138000,1511,possible,2.979465,2025-02-05 14:19:39
86,13,2,-1,-1,200,5,10,3,15,100,0.172300,506,506.172300,1507,possible,2.977247,2025-02-05 14:19:39
87,13,3,-1,-1,200,5,10,3,15,100,0.188200,503,503.188200,1498,possible,2.977017,2025-02-05 14:19:39
88,14,1,-1,-1,200,5,10,3,25,100,0.173600,513,513.173600,1511,possible,2.944423,2025-02-05 14:19:39
89,14,2,-1,-1,200,5,10,3,25,100,0.205800,504,504.205800,1507,possible,2.988859,2025-02-05 14:19:39
90,14,3,-1,-1,200,5,10,3,25,100,0.334100,505,505.334100,1498,possible,2.964375,2025-02-05 14:19:39
91,15,1,-1,-1,200,5,10,3,35,100,0.391000,517,517.391000,1511,possible,2.920422,2025-02-05 14:19:39
92,15,2,-1,-1,200,5,10,3,35,100,0.254600,515,515.254600,1507,possible,2.924768,2025-02-05 14:19:39
93,15,3,-1,-1,200,5,10,3,35,100,0.245500,512,512.245500,1498,possible,2.924379,2025-02-05 14:19:40
94,16,1,-1,-1,200,5,10,3,45,100,0.285100,517,517.285100,1511,possible,2.921020,2025-02-05 14:19:40
95,16,2,-1,-1,200,5,10,3,45,100,0.557100,523,523.557100,1507,possible,2.878387,2025-02-05 14:19:40
96,16,3,-1,-1,200,5,10,3,45,100,0.311300,538,538.311300,1498,possible,2.782776,2025-02-05 14:19:40
97,1,1,-1,-1,50,5,10,3,15,100,1.154000,129,130.154000,376,possible,2.888885,2025-02-05 14:19:40
98,1,2,-1,-1,50,5,10,3,15,100,0.206900,124,124.206900,358,possible,2.882288,2025-02-05 14:19:40
99,1,3,-1,-1,50,5,10,3,15,100,0.106600,126,126.106600,374,possible,2.965745,2025-02-05 14:19:40
100,2,1,-1,-1,50,5,10,3,25,100,0.108100,127,127.108100,376,possible,2.958112,2025-02-05 14:19:40
101,2,2,-1,-1,50,5,10,3,25,100,0.128200,123,123.128200,358,possible,2.907539,2025-02-05 14:19:40
102,2,3,-1,-1,50,5,10,3,25,100,0.093900,127,127.093900,374,possible,2.942706,2025-02-05 14:19:40
103,3,1,-1,-1,50,5,10,3,35,100,0.072700,137,137.072700,376,possible,2.743070,2025-02-05 14:19:40
104,3,2,-1,-1,50,5,10,3,35,100,0.086500,130,130.086500,358,possible,2.752015,2025-02-05 14:19:40
105,3,3,-1,-1,50,5,10,3,35,100,0.120500,129,129.120500,374,possible,2.896519,2025-02-05 14:19:40
106,4,1,-1,-1,50,5,10,3,45,100,0.108000,129,129.108000,376,possible,2.912290,2025-02-05 14:19:40
107,4,2,-1,-1,50,5,10,3,45,100,0.079700,123,123.079700,358,possible,2.908684,2025-02-05 14:19:40
108,4,3,-1,-1,50,5,10,3,45,100,0.083400,133,133.083400,374,possible,2.810268,2025-02-05 14:19:40
109,5,1,-1,-1,100,5,10,3,15,100,0.108900,252,252.108900,742,possible,2.943173,2025-02-05 14:19:40
110,5,2,-1,-1,100,5,10,3,15,100,0.153700,254,254.153700,752,possible,2.958839,2025-02-05 14:19:40
111,5,3,-1,-1,100,5,10,3,15,100,0.103400,256,256.103400,764,possible,2.983170,2025-02-05 14:19:40
112,6,1,-1,-1,100,5,10,3,25,100,0.152000,255,255.152000,742,possible,2.908070,2025-02-05 14:19:40
113,6,2,-1,-1,100,5,10,3,25,100,0.132900,255,255.132900,752,possible,2.947483,2025-02-05 14:19:40
114,6,3,-1,-1,100,5,10,3,25,100,0.157300,266,266.157300,764,possible,2.870483,2025-02-05 14:19:40
115,7,1,-1,-1,100,5,10,3,35,100,0.124800,257,257.124800,742,possible,2.885758,2025-02-05 14:19:40
116,7,2,-1,-1,100,5,10,3,35,100,0.130000,256,256.130000,752,possible,2.936009,2025-02-05 14:19:40
117,7,3,-1,-1,100,5,10,3,35,100,0.105600,258,258.105600,764,possible,2.960029,2025-02-05 14:19:40
118,8,1,-1,-1,100,5,10,3,45,100,2.781300,257,259.781300,742,possible,2.856249,2025-02-05 14:19:40
119,8,2,-1,-1,100,5,10,3,45,100,0.163700,278,278.163700,752,possible,2.703444,2025-02-05 14:19:40
120,8,3,-1,-1,100,5,10,3,45,100,0.143900,269,269.143900,764,possible,2.838630,2025-02-05 14:19:40
121,9,1,-1,-1,150,5,10,3,15,100,0.189800,377,377.189800,1124,possible,2.979932,2025-02-05 14:19:40
122,9,2,-1,-1,150,5,10,3,15,100,0.124000,379,379.124000,1128,possible,2.975280,2025-02-05 14:19:40
123,9,3,-1,-1,150,5,10,3,15,100,0.195800,386,386.195800,1139,possible,2.949281,2025-02-05 14:19:40
